,metric_name,lambda,is_adversarial,metric_distance,l2_distance,benign_index,file_name
776,L2,1000.0,True,3.1615281105041504,3.1615281105041504,12,L2_lambda1000_adv_dist3.1615281105041504_d23.1615281105041504_12
777,L2,1000.0,True,3.583911180496216,3.583911180496216,5,L2_lambda1000_adv_dist3.583911180496216_d23.583911180496216_5
778,L2,1000.0,True,4.916348457336426,4.916348457336426,13,L2_lambda1000_adv_dist4.916348457336426_d24.916348457336426_13
779,L2,1000.0,True,5.0756754875183105,5.0756754875183105,20,L2_lambda1000_adv_dist5.0756754875183105_d25.0756754875183105_20
780,L2,100.0,True,1.0810999870300293,1.0810999870300293,6,L2_lambda100_adv_dist1.0810999870300293_d21.0810999870300293_6
781,L2,100.0,True,1.4710131883621216,1.4710131883621216,10,L2_lambda100_adv_dist1.4710131883621216_d21.4710131883621216_10
782,L2,100.0,True,1.5822018384933472,1.5822018384933472,18,L2_lambda100_adv_dist1.5822018384933472_d21.5822018384933472_18
783,L2,100.0,True,1.6813541650772095,1.6813541650772095,17,L2_lambda100_adv_dist1.6813541650772095_d21.6813541650772095_17
784,L2,100.0,True,1.6924628019332886,1.6924628019332886,14,L2_lambda100_adv_dist1.6924628019332886_d21.6924628019332886_14
785,L2,100.0,True,1.783347725868225,1.783347725868225,15,L2_lambda100_adv_dist1.783347725868225_d21.783347725868225_15
786,L2,100.0,True,1.8900562524795532,1.8900562524795532,8,L2_lambda100_adv_dist1.8900562524795532_d21.8900562524795532_8
787,L2,100.0,True,2.147090196609497,2.147090196609497,7,L2_lambda100_adv_dist2.147090196609497_d22.147090196609497_7
788,L2,100.0,True,2.153427839279175,2.153427839279175,3,L2_lambda100_adv_dist2.153427839279175_d22.153427839279175_3
789,L2,100.0,True,2.232572078704834,2.232572078704834,19,L2_lambda100_adv_dist2.232572078704834_d22.232572078704834_19
790,L2,100.0,True,2.393493890762329,2.393493890762329,4,L2_lambda100_adv_dist2.393493890762329_d22.393493890762329_4
791,L2,100.0,True,2.4316070079803467,2.4316070079803467,9,L2_lambda100_adv_dist2.4316070079803467_d22.4316070079803467_9
792,L2,100.0,True,2.570307493209839,2.570307493209839,16,L2_lambda100_adv_dist2.570307493209839_d22.570307493209839_16
793,L2,100.0,True,2.6723272800445557,2.6723272800445557,11,L2_lambda100_adv_dist2.6723272800445557_d22.6723272800445557_11
794,L2,100.0,True,2.731539487838745,2.731539487838745,2,L2_lambda100_adv_dist2.731539487838745_d22.731539487838745_2
795,L2,100.0,True,2.875875473022461,2.875875473022461,12,L2_lambda100_adv_dist2.875875473022461_d22.875875473022461_12
796,L2,100.0,True,3.0354087352752686,3.0354087352752686,1,L2_lambda100_adv_dist3.0354087352752686_d23.0354087352752686_1
797,L2,100.0,True,3.528606653213501,3.528606653213501,5,L2_lambda100_adv_dist3.528606653213501_d23.528606653213501_5
